Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Refresh Rate,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"Samsung Galaxy Z Fold5 Android Smartphone, 12GB RAM, 256GB ROM, Phantom Black - 1 Year Warranty",SAMSUNG,Android 13.0,12 GB,Snapdragon,256 GB,7.6 Inches,1812 x 2176,2.8 GHz,70 Hz,Samsung Galaxy Z Fold 5,,,,,,Phantom Black,"EGP57,450.00","EGP73,930.00",EGP,4.2 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Galaxy-Android-Smartphone-Phantom/dp/B0CC9VZDVS/ref=sr_1_26?dib=eyJ2IjoiMSJ9.YfNiYPipVxfH-zKKntHFATiYBA4Vj6A-jqt9Zkik1YIA17ZEBUmF2DLfLpGRlALdO2PM8Z3Kbu3qwUOUXcwjWV45SckyBpD7nQqfI56ZfkJ3T156zR9mX7vv2t2yL4lKjeaY6PTEYUnaV_b2aOa_LqTMgz-bz_xTOqXD06ireWwBX_oXLaCqoGEaCBiYNySe6vYOv9vNqyunM9wiXZx4e1TM5octnDlsMjIlSkxAZhjMXBPk6Cn2HXUMIKNJC-OMXZLOcvSLqKIvLQ1eg8dGLulBQlByecMCKQJRGRWztZc.JvCD9Fdsl62qUDVemFezFZw8QhV-WctQyTca3cUCNIM&dib_tag=se&qid=1725740553&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-26&language=en_AE,https://m.media-amazon.com/images/I/7102NAlM6FL._AC_SL1500_.jpg,"[{'reviewer_name': 'user-MCQA9W', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Very nice product, in fact best phone i used\nRead more', 'review_date': 'Reviewed in Egypt on 21 January 2024'}, {'reviewer_name': 'abdoumohamed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهل شريحتان فعلين', 'review_text': 'شريحتان ام شريحة والثانى اكترونية\nRead more', 'review_date': 'Reviewed in Egypt on 7 April 2024'}, {'reviewer_name': 'لا في عيوب هو أفضل ايفون أنصح الجميع بااڜراء', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالتليفون الزكي', 'review_text': 'الشاشه والتليفون\nRead more', 'review_date': 'Reviewed in Egypt on 14 October 2023'}, {'reviewer_name': 'Nakia', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nPurchased phone for full price only to receive refurbished phone', 'review_text': ""Previous owner did not clear their information and number from phone . It's been such a hassle\nRead more"", 'review_date': 'Reviewed in Egypt on 13 July 2024'}]",Amazon EG
"Samsung Galaxy Z Flip5 Folding Phone, 8GB RAM, 512GB Storage, Extended Battery Life, Flip Design, Graphite (UAE Version)",SAMSUNG,Android 10.0,8 GB,Snapdragon,512 GB,6.7 Inches,,,,Galaxy Z Flip5,,,Unlocked for All Carriers,,,Graphite,350.,,EGP,4.0 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Folding-Storage-Extended-Graphite/dp/B0CC9YSYQB/ref=sr_1_43?dib=eyJ2IjoiMSJ9.YfNiYPipVxfH-zKKntHFATiYBA4Vj6A-jqt9Zkik1YIA17ZEBUmF2DLfLpGRlALdO2PM8Z3Kbu3qwUOUXcwjWV45SckyBpD7nQqfI56ZfkJ3T156zR9mX7vv2t2yL4lKjeaY6PTEYUnaV_b2aOa_LqTMgz-bz_xTOqXD06ireWwBX_oXLaCqoGEaCBiYNySe6vYOv9vNqyunM9wiXZx4e1TM5octnDlsMjIlSkxAZhjMXBPk6Cn2HXUMIKNJC-OMXZLOcvSLqKIvLQ1eg8dGLulBQlByecMCKQJRGRWztZc.JvCD9Fdsl62qUDVemFezFZw8QhV-WctQyTca3cUCNIM&dib_tag=se&qid=1725740553&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-43&language=en_AE,https://m.media-amazon.com/images/I/61ZbxMHBmGL._AC_SL1500_.jpg,"[{'reviewer_name': 'K', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAs described', 'review_text': 'Nice\nRead more', 'review_date': 'Reviewed in Egypt on 24 August 2024'}]",Amazon EG
"SAMSUNG Galaxy S24 Ultra, AI Android Smartphone, 512GB Storage, 12GB RAM, 200MP Camera, S Pen, Long Battery Life, Titanium Black - 1 year Local Warranty",SAMSUNG,Android,12 GB,Snapdragon,512 GB,6 Inches,1440 x 3120,,492 Hz,Galaxy S24 Ultra,,,Unlocked for All Carriers,,,Titanium Black,"EGP55,750.00",,EGP,4.3 out of 5 stars,https://www.amazon.eg/-/en/SAMSUNG-Android-Smartphone-Storage-Titanium/dp/B0CQZ1NNLD/ref=sr_1_17?dib=eyJ2IjoiMSJ9.RowgYW5_A1lyreQWxO9wPOC_a_6IsvrNwFKqVCHQ-wFOTTnPyCAFXfV1_Rl53R1ahQucXsn_qTrs5kpZzu42T1gz_8IprRTCCDSc19c171K3WjieIryVTmUBMtoKSBmoXAmJBYMeUDjD8XI3l1Vvn3RqD8k4kNb-caeTTgi-cG31N_my9KoSvV2QyH8kiND0c0g_s0u0x8xGpzIdKe3Bi8sbxx4HeSPDVqXLlpmIdJEMYt3c45tDR-0qL1ICSFrCX3zq8AtnwkJJAjA7On2GfDWs1MoVMim8MWrpCQqGaL4.jzCFfPEYxibb8tNDG7JV9e-qMrJdHptBs6LyTKS3DJw&dib_tag=se&qid=1725740545&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-17&language=en_AE,https://m.media-amazon.com/images/I/71+WncNIt7L._AC_SL1500_.jpg,"[{'reviewer_name': 'Faten  m', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nموبايل الترا سامسونج', 'review_text': 'ممتاز سهل البرمجه  رائع بس من استور امزون اضمن  شئ تشتريه\nRead more', 'review_date': 'Reviewed in Egypt on 14 July 2024'}, {'reviewer_name': 'Ramy', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nموبايل رائع شكرا امازون 🌟🌟🌟🌟🌟', 'review_text': 'انصح بشراء الموبايل من امازون بمعنى يكون الشحن من امازون والبائع امازون لكى تضمن ان الهاتف موجه لمصر لان هناك خدمات وتطبيقات مغلقه فى النسخ الاخرى الأوروبية والامريكة منها خدمة تسجيل المكالمات وخدمات اخرى كثير لذلك انصح بالشراء من امازون لكى تضمن انها نسخة موجهه لمصر وكامل الخدمات تعمل منها تسجيل المكالمات بالتاكيد 🌟🌟🌟🌟🌟 اتمنى تكون المراجعه افادتكم مع خالص الشكر\nRead more', 'review_date': 'Reviewed in Egypt on 9 June 2024'}, {'reviewer_name': 'سہليہمہ نہأفہعہ', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالجهاز ضمان محلي ولا دولي', 'review_text': 'الجهاز ضمان محلي ولا دولي\nRead more', 'review_date': 'Reviewed in Egypt on 19 July 2024'}, {'reviewer_name': 'Ahmed Hassan Khalaf', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالضمان محلي ولا دولي ؟؟', 'review_text': 'مكتوب انهLocal warrantyهل فعلا ضمان محلي وهل هو نسخة الشرق الأوسط ولا نسخة تانية ؟علشان في خواص في الشرق الأوسط مش موجودة في النسخ التانية زي خاصية تسجيل المكالمات التلقائيمحتاج رد لو سمحتم\nRead more', 'review_date': 'Reviewed in Egypt on 20 August 2024'}]",Amazon EG
"Samsung Galaxy A05s, Android Smartphone, Dual SIM Mobile Phone, LTE, 6GB RAM, 128GB Storage, Silver",SAMSUNG,Android 13.0,6 GB,Snapdragon,128 GB,6.7 Inches,1080 x 2400,,90 Hz,Samsung Galaxy A05s,,,etisalat,,,Silver,"EGP6,048.98",,EGP,4.1 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Galaxy-Android-Smartphone-Storage/dp/B0CP469YWV/ref=sr_1_5?dib=eyJ2IjoiMSJ9.RowgYW5_A1lyreQWxO9wPOC_a_6IsvrNwFKqVCHQ-wFOTTnPyCAFXfV1_Rl53R1ahQucXsn_qTrs5kpZzu42T1gz_8IprRTCCDSc19c171K3WjieIryVTmUBMtoKSBmoXAmJBYMeUDjD8XI3l1Vvn3RqD8k4kNb-caeTTgi-cG31N_my9KoSvV2QyH8kiND0c0g_s0u0x8xGpzIdKe3Bi8sbxx4HeSPDVqXLlpmIdJEMYt3c45tDR-0qL1ICSFrCX3zq8AtnwkJJAjA7On2GfDWs1MoVMim8MWrpCQqGaL4.jzCFfPEYxibb8tNDG7JV9e-qMrJdHptBs6LyTKS3DJw&dib_tag=se&qid=1725740545&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-5&language=en_AE,https://m.media-amazon.com/images/I/61SDL9BHt6L._AC_SL1500_.jpg,"[{'reviewer_name': 'Ahmed gamal', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nشكرا امازون', 'review_text': 'منتج رائع يكفى انه من امازون يعنى تشترى وانت مطمن\nRead more', 'review_date': 'Reviewed in Egypt on 25 August 2024'}, {'reviewer_name': 'محمود الباشا', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nمنتج جيد', 'review_text': 'منتج ممتاز ويعمل بشكل جيد\nRead more', 'review_date': 'Reviewed in Egypt on 20 August 2024'}, {'reviewer_name': 'تاتش بطئ - الجهاز يسخن عند الاستخدام - كاميرا ضعيفة جدا', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nصناعة مصرية', 'review_text': 'تاتش بطئ- الجهاز يسخن عند الاستخدام - كاميرا ضعيفة جدا جدا .. سئ بالمقارنة مع نفس الفئة في الانواع الاخرى غير سامسونج .. سامسونج انحدرت خلاص\nRead more', 'review_date': 'Reviewed in Egypt on 6 June 2024'}, {'reviewer_name': 'سليمان ل.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'حلو\nRead more', 'review_date': 'Reviewed in Egypt on 26 August 2024'}, {'reviewer_name': 'بريق الماث', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nممتاز', 'review_text': 'مناسب للفئة السعرية\nRead more', 'review_date': 'Reviewed in Egypt on 3 September 2024'}, {'reviewer_name': 'تمت الموافقه على المرتجع واستلامه من جمعتين ولم استرد المبلغ', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nلونه جميل', 'review_text': 'وحجمه مناسب\nRead more', 'review_date': 'Reviewed in Egypt on 24 July 2024'}, {'reviewer_name': 'Mide', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nDecent', 'review_text': ""No complaints so far, except that it's missing the charger head, which is from samsung side not the retailer.\nRead more"", 'review_date': 'Reviewed in Egypt on 26 July 2024'}, {'reviewer_name': 'marian adeeb fouad', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nمش حلو', 'review_text': 'بطيء والبطارية بتخلص بسرعة جدا ما انصحش به طلبته ورجعته\nRead more', 'review_date': 'Reviewed in Egypt on 30 July 2024'}]",Amazon EG
"Samsung Galaxy A55 5G, Android Smartphone, Dual SIM Mobile Phone, 8GB RAM, 256GB Storage, Awesome Lilac - 1 year Warranty",SAMSUNG,Android 11.0,8 GB,Snapdragon,256 GB,6.5,,2.3 GHz,,Samsung Galaxy A55,,,Unlocked for All Carriers,5G,,,"EGP17,600.00","EGP23,499.00",EGP,4.3 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Android-Smartphone-Storage-Awesome/dp/B0CX96DLX7/ref=sr_1_8?dib=eyJ2IjoiMSJ9.RowgYW5_A1lyreQWxO9wPOC_a_6IsvrNwFKqVCHQ-wFOTTnPyCAFXfV1_Rl53R1ahQucXsn_qTrs5kpZzu42T1gz_8IprRTCCDSc19c171K3WjieIryVTmUBMtoKSBmoXAmJBYMeUDjD8XI3l1Vvn3RqD8k4kNb-caeTTgi-cG31N_my9KoSvV2QyH8kiND0c0g_s0u0x8xGpzIdKe3Bi8sbxx4HeSPDVqXLlpmIdJEMYt3c45tDR-0qL1ICSFrCX3zq8AtnwkJJAjA7On2GfDWs1MoVMim8MWrpCQqGaL4.jzCFfPEYxibb8tNDG7JV9e-qMrJdHptBs6LyTKS3DJw&dib_tag=se&qid=1725740545&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-8&language=en_AE,https://m.media-amazon.com/images/I/71HHuzT9m2L._AC_SL1500_.jpg,"[{'reviewer_name': 'Ahmed Gamal', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالجهاز الوحيد الممتاز حاليا', 'review_text': 'ارخص جهاز في مصر بيدعم E-Sim\nRead more', 'review_date': 'Reviewed in Egypt on 26 August 2024'}, {'reviewer_name': 'Ahmed El-Behery', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nBest samsung mid range phone', 'review_text': 'Made in Vietnam, local warranty, good materials and value for money.\nRead more', 'review_date': 'Reviewed in Egypt on 3 July 2024'}, {'reviewer_name': 'Rasha A.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'الهاتف جميل جدا وامكانياته رائعة\nRead more', 'review_date': 'Reviewed in Egypt on 28 August 2024'}, {'reviewer_name': 'ممتازه', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nالفاتوره', 'review_text': 'اريد الفاتوره\nRead more', 'review_date': 'Reviewed in Egypt on 16 August 2024'}, {'reviewer_name': 'التلفون جميل جدا', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالادء السخونة الاستخدام', 'review_text': 'التلفون كويس جدا بعد مت سعره نزل وا البطاريه ادأه كويس السخونة بظهر مع تقل الاستخدام زي العاب إنما. استخدام يومي بنسبه الي مفيش اي مشاكل ربنا يحقق حلم كل الي نفسه في حاجه\nRead more', 'review_date': 'Reviewed in Egypt on 23 June 2024'}]",Amazon EG
"Samsung Galaxy S23, 128GB, Green, UAE Version, 5G Mobile Phone, Dual SIM, Android Smartphone, 1 Year Manufacturer Warranty",SAMSUNG,Android 9.0,,Snapdragon,128 GB,6.1 Inches,,,,Galaxy S23,,,Unlocked for All Carriers,LTE,,Green,"EGP32,000.00",,EGP,4.4 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Version-Smartphone-Manufacturer-Warranty/dp/B0BSLF3Z9X/ref=sr_1_28?dib=eyJ2IjoiMSJ9.YfNiYPipVxfH-zKKntHFATiYBA4Vj6A-jqt9Zkik1YIA17ZEBUmF2DLfLpGRlALdO2PM8Z3Kbu3qwUOUXcwjWV45SckyBpD7nQqfI56ZfkJ3T156zR9mX7vv2t2yL4lKjeaY6PTEYUnaV_b2aOa_LqTMgz-bz_xTOqXD06ireWwBX_oXLaCqoGEaCBiYNySe6vYOv9vNqyunM9wiXZx4e1TM5octnDlsMjIlSkxAZhjMXBPk6Cn2HXUMIKNJC-OMXZLOcvSLqKIvLQ1eg8dGLulBQlByecMCKQJRGRWztZc.JvCD9Fdsl62qUDVemFezFZw8QhV-WctQyTca3cUCNIM&dib_tag=se&qid=1725740553&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-28&language=en_AE,https://m.media-amazon.com/images/I/61+ZCyxhYiL._AC_SL1500_.jpg,[],Amazon EG
"SAMSUNG Galaxy S24 Ultra, AI Android Smartphone, 512GB Storage, 12GB RAM, 200MP Camera, S Pen, Long Battery Life, Titanium Gray - 1 year Local Warranty",SAMSUNG,Android,12 GB,Snapdragon,512 GB,6.8 Inches,1440 x 3120,,492 Hz,Galaxy S24 Ultra,,,Unlocked for All Carriers,,,Gray,"EGP55,750.00","EGP75,000.00",EGP,4.3 out of 5 stars,https://www.amazon.eg/-/en/SAMSUNG-Android-Smartphone-Storage-Titanium/dp/B0CQZ1562C/ref=sr_1_21?dib=eyJ2IjoiMSJ9.RowgYW5_A1lyreQWxO9wPOC_a_6IsvrNwFKqVCHQ-wFOTTnPyCAFXfV1_Rl53R1ahQucXsn_qTrs5kpZzu42T1gz_8IprRTCCDSc19c171K3WjieIryVTmUBMtoKSBmoXAmJBYMeUDjD8XI3l1Vvn3RqD8k4kNb-caeTTgi-cG31N_my9KoSvV2QyH8kiND0c0g_s0u0x8xGpzIdKe3Bi8sbxx4HeSPDVqXLlpmIdJEMYt3c45tDR-0qL1ICSFrCX3zq8AtnwkJJAjA7On2GfDWs1MoVMim8MWrpCQqGaL4.jzCFfPEYxibb8tNDG7JV9e-qMrJdHptBs6LyTKS3DJw&dib_tag=se&qid=1725740545&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-21&language=en_AE,https://m.media-amazon.com/images/I/713icYPjIZL._AC_SL1500_.jpg,"[{'reviewer_name': 'Ashraf B.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nمنتج ممتاز من النواحى الفنية وكبير الحجم', 'review_text': 'لم أحصل على الفاتورة الألكترونية\nRead more', 'review_date': 'Reviewed in Egypt on 28 August 2024'}, {'reviewer_name': 'Mohamed Hatem', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالموبايل خرافة ..... تقريبا ده أفضل فون فى الوقت الحالى', 'review_text': 'جبته ف  prime dayكان عامل ٥٠ ألفطبعا التلفون كان نازل ب ١٦٠٠ دولار من ٦ شهور للنسخة النص تيرا ف كون انه يبقى ب ألف دولار تقريبا دى صفقة هايلةأول مرة أشترى تلفون من أمازون بس بصراحة بعد التجربة بعد كده هشترى كل تلفونات من أمازونتغليف كويس والعلبة مفهاش خربوش ومعاه ضمان سنةكنت متخوف بصراحة فى الأول قبل ما أشترى بس عشان المبلغ كبيربس ف النهاية تجربة الشراء هالةبعد استعمال أسبوع أرشح الفون وبشدة\nRead more', 'review_date': 'Reviewed in Egypt on 22 July 2024'}, {'reviewer_name': 'محب', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Egypt on 27 July 2024'}, {'reviewer_name': 'Nas', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nPhenomenal and Fantastic', 'review_text': 'This review after 2 weeks of use. I bought it directly from Amazon and seller were Amazon is self as well. The Samsung S24 ULTRA 512 12 RAM arrived exactly as you get it from samsung branch itself with sealed phone box even better for several protection around the main box itself. In matter of beauty, were the most beautiful package for a phone with total care during arrival. Phone functionality work perfectly and all android services are active. I will advise my family members to buy phones from seller Amazon after what I seen during this phone purchase.Thanks a lot Amazon and keep it up for upcoming 2025 Samsung and Iphones as well.\nRead more', 'review_date': 'Reviewed in Egypt on 8 June 2024'}, {'reviewer_name': 'sherif', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nDisappointed', 'review_text': ""There is a global problem in all s24 ultra using the finger print with screen protector.I tried 4 brands of screen protector with no use .It's a real issue having the finger print not working i can't evenake use of samsung pass itself.Great failure from Samsung that seems won't be resolved soon and may be ever\nRead more"", 'review_date': 'Reviewed in Egypt on 20 July 2024'}, {'reviewer_name': 'khalid dora', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nمصر', 'review_text': 'المنتج جيد ولا يوجد اي اختلاف بينه وبين النسخة السابقةيجب الاحاطة بان النسخة عالمية لاتدعم بعض التطبيقات علي البلاي استوي مثل سامسونج بلي مثلا\nRead more', 'review_date': 'Reviewed in Egypt on 11 April 2024'}]",Amazon EG
"Samsung Galaxy A23 Dual Sim,128 GB, 4GB Ram - Peach",SAMSUNG,Android 10.0,4 GB,Snapdragon,4 GB,6.6 Inches,1080 x 2408,1.8 GHz,90 Hz,Galaxy-A23,,,,,,,"6,656.",,EGP,4.2 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Galaxy-A23-Dual-Sim/dp/B0B3JT9K8S/ref=sr_1_19?dib=eyJ2IjoiMSJ9.RowgYW5_A1lyreQWxO9wPOC_a_6IsvrNwFKqVCHQ-wFOTTnPyCAFXfV1_Rl53R1ahQucXsn_qTrs5kpZzu42T1gz_8IprRTCCDSc19c171K3WjieIryVTmUBMtoKSBmoXAmJBYMeUDjD8XI3l1Vvn3RqD8k4kNb-caeTTgi-cG31N_my9KoSvV2QyH8kiND0c0g_s0u0x8xGpzIdKe3Bi8sbxx4HeSPDVqXLlpmIdJEMYt3c45tDR-0qL1ICSFrCX3zq8AtnwkJJAjA7On2GfDWs1MoVMim8MWrpCQqGaL4.jzCFfPEYxibb8tNDG7JV9e-qMrJdHptBs6LyTKS3DJw&dib_tag=se&qid=1725740545&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-19&language=en_AE,https://m.media-amazon.com/images/I/71NUc27X9zL._AC_SL1500_.jpg,"[{'reviewer_name': 'OMAR', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتلفون كويس جدا', 'review_text': 'بعد فترة من الاستخدام الهاتف شغال كويس ولكن دائما نظام الاندرويد بعد فترة من الأستخدام بيكون بطيء جدا\nRead more', 'review_date': 'Reviewed in Egypt on 24 March 2024'}, {'reviewer_name': 'محمد مغازي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nسهوله الدفع', 'review_text': 'جميل جدا ويريت ينزله زيه كتير ❤️❤️\nRead more', 'review_date': 'Reviewed in Egypt on 19 November 2023'}, {'reviewer_name': 'اشرف القاضى', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nشكرا منوب امازون', 'review_text': 'العلبه وصلت مقطوعه داخل الطرد لكن الجهاز سليم وشغال\nRead more', 'review_date': 'Reviewed in Egypt on 21 November 2022'}, {'reviewer_name': 'Walaa Moustafa Zawya', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nمنتج ممتاز', 'review_text': 'موبايل جيد جدا بالفعل وسعر مناسب\nRead more', 'review_date': 'Reviewed in Egypt on 26 December 2022'}, {'reviewer_name': 'يوسف بندق', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nارجعه', 'review_text': 'احب ارجع المنتج\nRead more', 'review_date': 'Reviewed in Egypt on 15 December 2022'}, {'reviewer_name': 'tarek mansour', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nشيء غير مقبول', 'review_text': 'لا يوجد سماعه اذن والعلبه للجهاز مفتوحه\nRead more', 'review_date': 'Reviewed in Egypt on 18 October 2022'}, {'reviewer_name': 'yomna saleh', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nNo headphones?!', 'review_text': 'No headphones\nRead more', 'review_date': 'Reviewed in Egypt on 14 November 2022'}, {'reviewer_name': 'Mohamed Owais Mohamed Ahmed Mohamed', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nSamsung A23 Android 12 Not Android 10', 'review_text': 'حضراتكم فى أمازون فى شرح مواصفات الهاتفSamsung Galaxy  A23مكتوب الهاتفAndroid 10هذا خطأ نرجو التكرم بالتصحيح لانهAndroid 12\nRead more', 'review_date': 'Reviewed in Egypt on 13 November 2022'}]",Amazon EG
Samsung Galaxy Z Fold 5 Dual SIM Phantom Black 12GB RAM 256GB 5G - Middle East Version,SAMSUNG,Android 13.0,12 GB,Snapdragon,256 GB,7.6 Inches,,,120 Hz,Samsung Galaxy Z Fold,,,,5G,,Phantom Black,"EGP57,500.00",,EGP,4.3 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Galaxy-Phantom-Black-256GB/dp/B0CDLRWZTL/ref=sr_1_47?dib=eyJ2IjoiMSJ9.YfNiYPipVxfH-zKKntHFATiYBA4Vj6A-jqt9Zkik1YIA17ZEBUmF2DLfLpGRlALdO2PM8Z3Kbu3qwUOUXcwjWV45SckyBpD7nQqfI56ZfkJ3T156zR9mX7vv2t2yL4lKjeaY6PTEYUnaV_b2aOa_LqTMgz-bz_xTOqXD06ireWwBX_oXLaCqoGEaCBiYNySe6vYOv9vNqyunM9wiXZx4e1TM5octnDlsMjIlSkxAZhjMXBPk6Cn2HXUMIKNJC-OMXZLOcvSLqKIvLQ1eg8dGLulBQlByecMCKQJRGRWztZc.JvCD9Fdsl62qUDVemFezFZw8QhV-WctQyTca3cUCNIM&dib_tag=se&qid=1725740553&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-47&language=en_AE,https://m.media-amazon.com/images/I/61r6gHlBHSL._AC_SL1500_.jpg,[],Amazon EG
"Samsung Galaxy A04s (Copper, 4GB RAM, 64GB Storage), Bluetooth, Wi-Fi, USB",SAMSUNG,Android 12.0,4 GB,Snapdragon,64 GB,6.5 Inches,720 x 1600,2 GHz,90 Hz,Samsung Galaxy A04s,,,,,,Copper,"EGP6,299.00",,EGP,4.5 out of 5 stars,https://www.amazon.eg/-/en/Samsung-Galaxy-Copper-Storage-Bluetooth/dp/B0BGPB3WXD/ref=sr_1_48?dib=eyJ2IjoiMSJ9.YfNiYPipVxfH-zKKntHFATiYBA4Vj6A-jqt9Zkik1YIA17ZEBUmF2DLfLpGRlALdO2PM8Z3Kbu3qwUOUXcwjWV45SckyBpD7nQqfI56ZfkJ3T156zR9mX7vv2t2yL4lKjeaY6PTEYUnaV_b2aOa_LqTMgz-bz_xTOqXD06ireWwBX_oXLaCqoGEaCBiYNySe6vYOv9vNqyunM9wiXZx4e1TM5octnDlsMjIlSkxAZhjMXBPk6Cn2HXUMIKNJC-OMXZLOcvSLqKIvLQ1eg8dGLulBQlByecMCKQJRGRWztZc.JvCD9Fdsl62qUDVemFezFZw8QhV-WctQyTca3cUCNIM&dib_tag=se&qid=1725740553&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-48&language=en_AE,https://m.media-amazon.com/images/I/91nPfPJWKIL._AC_SL1500_.jpg,"[{'reviewer_name': 'مرقس ف.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nممتاز', 'review_text': 'كل المواصفات كما جاءت بوصف المنتج باستثناء بصمه الوجه التي لا تعمل\nRead more', 'review_date': 'Reviewed in Egypt on 27 June 2023'}]",Amazon EG
"SAMSUNG Galaxy A34 5G (256GB, 8GB RAM) + Case – Android Smartphone Colour Black, 6.6 Inch Super AMOLED Screen, 5000 mAh Battery. Amazon Exclusive (Spanish Version)",SAMSUNG,Android 13.0,8 GB,Snapdragon,256 GB,6.6 Inches,1080 x 2400,,,Galaxy A34 5G,,,Unlocked for All Carriers,5G,,Black,"EGP15,000.00",,EGP,4.4 out of 5 stars,https://www.amazon.eg/-/en/SAMSUNG-Galaxy-A34-256GB-Case/dp/B0BWNCMTT9/ref=sr_1_42?dib=eyJ2IjoiMSJ9.YfNiYPipVxfH-zKKntHFATiYBA4Vj6A-jqt9Zkik1YIA17ZEBUmF2DLfLpGRlALdO2PM8Z3Kbu3qwUOUXcwjWV45SckyBpD7nQqfI56ZfkJ3T156zR9mX7vv2t2yL4lKjeaY6PTEYUnaV_b2aOa_LqTMgz-bz_xTOqXD06ireWwBX_oXLaCqoGEaCBiYNySe6vYOv9vNqyunM9wiXZx4e1TM5octnDlsMjIlSkxAZhjMXBPk6Cn2HXUMIKNJC-OMXZLOcvSLqKIvLQ1eg8dGLulBQlByecMCKQJRGRWztZc.JvCD9Fdsl62qUDVemFezFZw8QhV-WctQyTca3cUCNIM&dib_tag=se&qid=1725740553&refinements=p_89%3ASAMSUNG&s=electronics&sr=1-42&language=en_AE,https://m.media-amazon.com/images/I/615SZWac-OL._AC_SL1500_.jpg,[],Amazon EG
